timestampUtc,session,playerBase,playerState,food,wood,stone,gold,populationCurrent,populationCapacity,villagerCount,militaryCount
2026-07-27T20:53:43.2836156Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:43.7962462Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:44.3121673Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:44.8272000Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:45.3426327Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:45.8550087Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:46.3664998Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:46.8819180Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:47.3844361Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:47.8956277Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,5,3,4,1
2026-07-27T20:53:48.4106420Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,6,2,5,1
2026-07-27T20:53:48.9228982Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,6,2,5,1
2026-07-27T20:53:49.4388018Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,6,2,5,1
2026-07-27T20:53:49.9543092Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,6,2,5,1
2026-07-27T20:53:50.4671896Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,6,2,5,1
2026-07-27T20:53:50.9683903Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,6,2,5,1
2026-07-27T20:53:51.4820371Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,6,2,5,1
2026-07-27T20:53:51.9969022Z,1,0x01292690,0x0F737D20,1200,705,1000,1000,6,2,5,1
2026-07-27T20:53:52.5115417Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:53.0273070Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:53.5429796Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:54.0561790Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:54.5571319Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:55.0715268Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:55.5855245Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:56.0974819Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:56.5998328Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:57.1029319Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:57.6040013Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:58.1192630Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:58.6331268Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:59.1482703Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:53:59.6589003Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:00.1756349Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:00.6904388Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:01.2043472Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:01.7189466Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:02.2322955Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:02.7355296Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:03.2477848Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:03.7616025Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:04.2628734Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:04.7777341Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:05.2918470Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:05.8056002Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:06.3182457Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:06.8324633Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:07.3473724Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:07.8618707Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:08.3743783Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:08.8893689Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:09.4018242Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:09.9156838Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:10.4281965Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:10.9407586Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:11.4588945Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:11.9745429Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:12.4789137Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:12.9936197Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:13.5081824Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:14.0120909Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:14.5156615Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:15.0307721Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:15.5449440Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:16.0567004Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:16.5712607Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:17.0864167Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:17.6002266Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:18.1105452Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:18.6259899Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:19.1409926Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:19.6557466Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:20.1720941Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:20.6869084Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:21.2005786Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:21.7145810Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:22.2296684Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:22.7412261Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:23.2575794Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:23.7734348Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:24.2890859Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:24.8014114Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:25.3175970Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:25.8306391Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,6,2,5,1
2026-07-27T20:54:26.3414062Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:26.8588682Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:27.3722077Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:27.8752874Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:28.3794177Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:28.8936314Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:29.4093825Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:29.9242230Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:30.4361170Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:30.9382368Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:31.4411266Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:31.9428727Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:32.4557378Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:32.9710192Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:33.4845273Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:33.9982106Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:34.5116127Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:35.0245922Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:35.5398934Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:36.0530641Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:36.5675838Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:37.0832591Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:37.5985659Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:38.1148150Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:38.6282221Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:39.1425604Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:39.6568987Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:40.1705776Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:40.6840488Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:41.1979524Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:41.7090546Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:42.2227550Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:42.7368735Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:43.2517766Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:43.7647980Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:44.2762757Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:44.7873939Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:45.3023783Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:45.8180876Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:46.3338457Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:46.8490216Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:47.3501058Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:47.8522233Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:48.3568585Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:48.8688802Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:49.3728218Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:49.8734886Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:50.3857229Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:50.8870591Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:51.4009271Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:51.9166784Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:52.4289077Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:52.9404465Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:53.4584309Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:53.9738926Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:54.4747672Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:54.9879814Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:55.5010629Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:56.0028546Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:56.5188824Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:57.0302263Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:57.5312981Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:58.0441583Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:58.5576159Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:59.0592441Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:54:59.5728196Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:00.0765865Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:00.5796063Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:01.0975198Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:01.6117706Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:02.1279765Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:02.6421000Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:03.1552141Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:03.6684328Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:04.1693576Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:04.6846809Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:05.1996137Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:05.7144059Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:06.2300440Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:06.7450738Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:07.2482835Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:07.7633671Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:08.2785390Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:08.7923061Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:09.3033032Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:09.8041929Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:10.3172016Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:10.8327786Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:11.3499635Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:11.8596993Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:12.3725615Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:12.8884183Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:13.4038308Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:13.9185912Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:14.4309063Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:14.9321830Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:15.4475371Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:15.9613359Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:16.4639566Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:16.9782407Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:17.4910389Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:17.9938865Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:18.5050879Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:19.0193878Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:19.5332496Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:20.0490509Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:20.5513612Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:21.0646481Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:21.5768499Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:22.0915496Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:22.6061494Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:23.1190424Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:23.6311711Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:24.1454420Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:24.6588211Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
2026-07-27T20:55:25.1614659Z,1,0x01292690,0x0F737D20,1200,605,1000,1000,7,1,6,1
