timestampUtc,session,playerBase,playerState,food,wood,stone,gold,populationCurrent,populationAvailable,populationCapacity,villagerCount,nonVillagerCount
2026-07-27T21:06:27.5272670Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:28.0437832Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:28.5578104Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:29.0727346Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:29.5879950Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:30.1019225Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:30.6156836Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:31.1265763Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:31.6384435Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:32.1518024Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:32.6532886Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:33.1680440Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:33.6821200Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:34.1966298Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:34.7094064Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:35.2219942Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:35.7379689Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:36.2488079Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:36.7613348Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:37.2754221Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:37.7909483Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:38.3034613Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:38.8054521Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:39.3190416Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:39.8319114Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:40.3448139Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:40.8581739Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:41.3721636Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:41.8865739Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:42.4017089Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:42.9161136Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:43.4302400Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:43.9441118Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:44.4586166Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:44.9736604Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:45.4856088Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:45.9969874Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:46.4982630Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:47.0115319Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:47.5129280Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:48.0282828Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:48.5423810Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:49.0582198Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:49.5720184Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:50.0873242Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:50.6008675Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:51.1165192Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:51.6326514Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:52.1454202Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:52.6586397Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:53.1731549Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:53.6890996Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:54.2043478Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:54.7163319Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:55.2275940Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:55.7427433Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:56.2586956Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:56.7723375Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:57.2866748Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:57.8032213Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:58.3150268Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:58.8160384Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:59.3305397Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:59.8332923Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:00.3477988Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:00.8602618Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:01.3754479Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:01.8880625Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:02.4034029Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:02.9174459Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:03.4317762Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:03.9473068Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:04.4627314Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:05.0159220Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:05.5369893Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:06.0506708Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:06.5640797Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:07.0781916Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:07.5916838Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:08.0928124Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:08.6082021Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:09.1234020Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:09.6359491Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:10.1517605Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:10.6684947Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:11.1827654Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:11.6975647Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:12.1984504Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:12.6995919Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:13.2128723Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:13.7251044Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:14.2261180Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:14.7391872Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:15.2520951Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:15.7652106Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:16.2792381Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:16.7939421Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:17.3096498Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:17.8227556Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:18.3363788Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:18.8491858Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:19.3617814Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:19.8748579Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:20.3883479Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:20.9018590Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:21.4164693Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:21.9323136Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:22.4452091Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:22.9576884Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:23.4735567Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:23.9872607Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:24.4890382Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:25.0039257Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:25.5173026Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:26.0307991Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:26.5416278Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:27.0567345Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:27.5701048Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:28.0857660Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:28.6271091Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:29.1473975Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:29.6603458Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:30.1763447Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:30.6891324Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:31.1899339Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:31.7047469Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:32.2086491Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:32.7246592Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:33.2405392Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:33.7529846Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:34.2680764Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:34.7817999Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:35.2941654Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:35.8084948Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:36.3197088Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:36.8332399Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:37.3481476Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:37.8616243Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:38.3754474Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:38.8769284Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:39.3797362Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:39.8808628Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:40.3954242Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:40.9106809Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:41.4214618Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:41.9353327Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:42.4494360Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:42.9628898Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:43.4646685Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:43.9779857Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:44.4924158Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:45.0073842Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:45.5206907Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:46.0345087Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:46.5361665Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:47.0511283Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:47.5675845Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:48.0819524Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:48.5945104Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:49.1090237Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:49.6221628Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:50.1366188Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:50.6528272Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:51.1673321Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:51.6808354Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:52.1971174Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:52.7107896Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:53.2241426Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:53.7386560Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:54.2532679Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:54.7701246Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:55.2841394Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:55.7994626Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:56.3027226Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:56.8164880Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:57.3175420Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:57.8314860Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:58.3340520Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:58.8482493Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:59.3631116Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:07:59.8789780Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:00.3806147Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:00.8963163Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:01.4095135Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:01.9229719Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:02.4379796Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:02.9516619Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:03.4675765Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:03.9700552Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:04.4831293Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:04.9960198Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:05.5100488Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:06.0233181Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:06.5391593Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:07.0534562Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:07.5679167Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:08.0822379Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:08.5965055Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:09.1132144Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:09.6266579Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:10.1415846Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:10.6558210Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:11.1711567Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:11.6865185Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:12.1986403Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:12.7132068Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:13.2252758Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:13.7400786Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:14.2521282Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:14.7662025Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:15.2793272Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:15.7948440Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:16.3051115Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:16.8170036Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:17.3324614Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:17.8486721Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:18.3600062Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:18.8753911Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:19.3875032Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:19.9007100Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:20.4133696Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:20.9268648Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:21.4425377Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:21.9578111Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:22.4705568Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:22.9847968Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:23.4985410Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:24.0133679Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:24.5274717Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:25.0417185Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:25.5566899Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:26.0717691Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:26.5873708Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:27.1018400Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:27.6151628Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:28.1315389Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:28.6464214Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:29.1571264Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:29.6727986Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:30.1863422Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:30.7000488Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:31.2127516Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:31.7264804Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:32.2409181Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
